Czas [ms]	 Przyspieszenie obudowy [m/s^2]	 Przyspieszenie eliminatora  [m/s^2]	Prêdkoœæ obrotowa [obr/sek]
1554	15,530000	15,360000	19,750000
1561	11,140000	7,340000	19,750000
1568	4,360000	4,820000	19,750000
1574	2,680000	2,190000	19,750000
1582	5,390000	6,850000	19,750000
1588	11,390000	11,370000	19,750000
1595	15,240000	16,760000	19,750000
1602	15,160000	15,510000	19,750000
1608	11,300000	11,460000	19,750000
1615	6,410000	6,220000	19,750000
1623	1,090000	2,620000	19,750000
1629	3,400000	5,510000	19,750000
1636	7,260000	10,070000	19,750000
1643	14,230000	15,850000	19,750000
1649	17,930000	17,320000	19,750000
1656	14,640000	14,120000	19,750000
1664	9,950000	7,420000	19,750000
1670	2,970000	2,790000	19,750000
1677	1,910000	2,510000	19,750000
1683	6,150000	7,610000	19,750000
1690	11,370000	11,850000	19,750000
1697	17,160000	17,110000	19,750000
1703	17,010000	14,320000	19,750000
1711	12,110000	11,600000	19,750000
1718	5,150000	3,830000	19,750000
1724	2,260000	3,040000	19,750000
1731	5,160000	4,670000	19,750000
1738	10,690000	11,990000	19,750000
1744	15,920000	15,070000	19,750000
1752	16,240000	18,190000	19,750000
1759	12,150000	10,740000	19,750000
1765	7,070000	8,330000	19,750000
1772	3,820000	1,650000	19,750000
1778	3,500000	3,880000	19,750000
1785	6,550000	8,130000	19,750000
1793	12,810000	16,040000	19,750000
1799	17,010000	14,730000	19,750000
1806	14,980000	14,100000	19,750000
1813	8,830000	6,560000	19,750000
1819	2,810000	3,340000	19,750000
1826	2,890000	4,380000	19,750000
1832	6,800000	6,640000	19,750000
1840	11,180000	13,430000	19,750000
1847	16,520000	16,090000	19,750000
1853	17,200000	14,620000	19,750000
1860	10,780000	9,400000	19,750000
1867	5,740000	6,370000	19,750000
1873	3,290000	2,650000	19,750000
1881	4,580000	6,650000	19,750000
1888	10,140000	11,310000	19,750000
1894	15,660000	15,570000	19,750000
1901	16,450000	16,320000	19,750000
1908	12,560000	11,120000	19,750000
1914	7,780000	8,040000	19,750000
1922	2,500000	3,480000	19,750000
1928	2,190000	5,930000	19,750000
1935	7,790000	9,350000	19,750000
1942	14,390000	15,100000	19,750000
1948	16,100000	16,190000	19,750000
1955	14,320000	13,240000	19,750000
1963	9,890000	9,070000	19,750000
1969	3,670000	3,010000	19,750000
1976	2,840000	4,190000	19,750000
1982	6,680000	7,390000	19,750000
1989	12,750000	15,160000	19,750000
1996	16,460000	15,430000	19,750000
2002	14,380000	16,990000	19,750000
2010	11,300000	7,380000	19,750000
2017	5,110000	6,460000	19,750000
2023	2,630000	1,000000	19,750000
2030	5,390000	8,120000	19,750000
2037	10,920000	10,060000	20,000000
2043	14,480000	17,730000	20,000000
2051	17,750000	15,580000	20,000000
2058	13,000000	11,050000	20,000000
2064	6,520000	6,340000	20,000000
2071	3,610000	1,050000	20,000000
2077	3,370000	5,590000	20,000000
2084	7,770000	9,610000	20,000000
2092	13,790000	16,030000	20,000000
2098	16,590000	17,390000	20,000000
2105	13,600000	14,030000	20,000000
2112	9,460000	8,140000	20,000000
2118	2,400000	3,080000	20,000000
2125	3,150000	5,200000	20,000000
2132	6,530000	7,750000	20,000000
2139	12,000000	15,390000	20,000000
2146	17,210000	15,800000	20,000000
2152	16,610000	15,600000	20,000000
2159	10,010000	8,670000	20,000000
2166	5,440000	4,830000	20,000000
2172	0,660000	3,140000	20,000000
2180	4,360000	8,270000	20,000000
2187	9,450000	11,990000	20,000000
2193	15,880000	16,810000	20,000000
2200	17,750000	17,860000	20,000000
2207	11,910000	10,490000	20,000000
2213	7,070000	6,770000	20,000000
2221	2,880000	0,410000	20,000000
2227	4,190000	6,310000	20,000000
2234	8,040000	8,080000	20,000000
2241	14,940000	17,260000	20,000000
2247	17,230000	16,420000	20,000000
2254	13,370000	13,680000	20,000000
2262	6,880000	7,880000	20,000000
2268	2,010000	3,160000	20,000000
2275	2,520000	3,930000	20,000000
2281	7,130000	6,880000	20,000000
2288	13,140000	15,080000	20,000000
2295	14,870000	15,130000	20,000000
2301	15,140000	14,290000	20,000000
2309	9,930000	8,310000	20,000000
2316	4,560000	4,760000	20,000000
2322	5,260000	2,670000	20,000000
2329	8,680000	9,020000	20,000000
2336	12,440000	12,920000	20,000000
2342	16,730000	16,290000	20,000000
2350	15,840000	14,200000	20,000000
2357	10,210000	9,190000	20,000000
2363	5,520000	5,500000	20,000000
2370	3,460000	2,510000	20,000000
2376	6,590000	9,730000	20,000000
2383	12,920000	11,060000	20,000000
2391	17,810000	17,940000	20,000000
2397	13,490000	12,760000	20,000000
2404	10,400000	11,100000	20,000000
2411	5,870000	3,690000	20,000000
2417	4,410000	6,240000	20,000000
2424	7,240000	5,320000	20,000000
2430	11,340000	12,250000	20,000000
2438	15,880000	14,970000	20,000000
2445	14,430000	15,180000	20,000000
2451	11,260000	9,280000	20,000000
2458	3,440000	5,250000	20,000000
2465	3,010000	3,260000	20,000000
2471	5,720000	6,060000	20,000000
2479	10,850000	11,970000	20,000000
2486	15,170000	15,740000	20,000000
2492	17,510000	16,300000	20,000000
2499	12,830000	10,840000	20,000000
2506	7,990000	6,620000	20,000000
2512	3,680000	1,890000	20,000000
2520	2,980000	4,850000	20,000000
2527	9,410000	10,770000	20,000000
2533	15,430000	14,530000	20,000000
2540	16,570000	14,870000	20,000000
2546	13,090000	11,070000	20,000000
2553	9,420000	6,920000	20,000000
2561	4,540000	2,310000	20,000000
2567	3,930000	4,790000	20,000000
2574	8,830000	9,180000	20,000000
2581	12,720000	15,620000	20,000000
2587	16,090000	16,520000	20,000000
2594	13,020000	12,550000	20,000000
2601	8,040000	6,660000	20,000000
2608	3,160000	5,840000	20,000000
2615	2,190000	4,560000	20,000000
2621	7,830000	9,370000	20,000000
2628	13,810000	11,880000	20,000000
2635	13,790000	16,270000	20,000000
2641	13,790000	11,600000	20,000000
2649	7,030000	8,920000	20,000000
2656	3,550000	3,250000	20,000000
2662	2,880000	6,440000	20,000000
2669	8,130000	9,510000	20,000000
2675	11,330000	12,980000	20,000000
2682	13,890000	15,930000	20,000000
2690	13,520000	12,690000	20,000000
2696	8,770000	8,000000	20,000000
2703	5,830000	4,090000	20,000000
2710	5,240000	6,880000	20,000000
2716	9,810000	8,830000	20,000000
2723	15,140000	14,270000	20,000000
2731	16,330000	15,020000	20,000000
2737	15,630000	12,760000	20,000000
2744	7,800000	5,920000	20,000000
2751	4,510000	6,180000	20,000000
2757	3,240000	4,240000	20,000000
2764	7,650000	10,210000	20,000000
2770	12,400000	13,280000	20,000000
2778	14,930000	18,120000	20,000000
2785	12,470000	10,490000	20,000000
2791	7,780000	9,450000	20,000000
2798	3,390000	3,520000	20,000000
2805	5,680000	4,710000	20,000000
2811	8,020000	9,030000	20,000000
2819	13,820000	15,590000	20,000000
2826	15,420000	15,400000	20,000000
2832	13,550000	11,720000	20,000000
2839	6,880000	5,740000	20,000000
2845	3,000000	5,660000	20,000000
2852	4,760000	5,020000	20,000000
2860	9,280000	10,720000	20,000000
2866	13,580000	13,640000	20,000000
2873	16,290000	16,340000	20,000000
2880	13,910000	12,080000	20,000000
2886	7,220000	6,850000	20,000000
2893	3,390000	5,250000	20,000000
2900	3,980000	3,660000	20,000000
2907	8,770000	11,850000	20,000000
2914	12,450000	13,430000	20,000000
2921	15,850000	16,360000	20,000000
2927	12,950000	10,640000	20,000000
2934	6,450000	9,500000	20,000000
2940	3,590000	1,930000	20,000000
2948	6,450000	6,400000	20,000000
2955	9,800000	9,570000	20,000000
2961	13,670000	14,910000	20,000000
2968	17,730000	13,220000	20,000000
2975	13,290000	12,160000	20,000000
2981	10,270000	5,680000	20,000000
2989	4,480000	5,050000	20,000000
2996	3,290000	5,400000	20,000000
3002	8,900000	12,140000	20,000000
3009	14,580000	14,080000	20,000000
3015	15,890000	14,760000	20,000000
3022	11,860000	10,090000	20,000000
3030	7,540000	7,410000	20,000000
3036	4,350000	4,530000	20,750000
3043	5,720000	5,610000	20,750000
3050	10,630000	13,150000	20,750000
3056	15,190000	13,610000	20,750000
3063	17,500000	16,960000	20,750000
3070	13,000000	9,590000	20,750000
3077	9,920000	9,110000	20,750000
3084	4,270000	0,220000	20,750000
3090	5,050000	6,830000	20,750000
3097	9,870000	7,950000	20,750000
3104	14,210000	16,650000	20,750000
3110	15,330000	14,530000	20,750000
3118	11,020000	11,410000	20,750000
3125	6,740000	4,620000	20,750000
3131	4,390000	5,690000	20,750000
3138	6,430000	6,630000	20,750000
3145	11,890000	13,410000	20,750000
3151	14,780000	13,920000	20,750000
3159	14,300000	14,180000	20,750000
3166	11,270000	9,470000	20,750000
3172	7,370000	5,640000	20,750000
3179	3,030000	2,800000	20,750000
3185	6,260000	4,790000	20,750000
3192	10,590000	13,090000	20,750000
3200	15,940000	13,510000	20,750000
3206	14,880000	15,330000	20,750000
3213	12,860000	8,010000	20,750000
3220	6,770000	6,860000	20,750000
3226	3,090000	2,420000	20,750000
3233	5,710000	10,010000	20,750000
3240	10,390000	10,340000	20,750000
3247	14,660000	17,160000	20,750000
3254	14,680000	12,550000	20,750000
3261	10,070000	10,990000	20,750000
3267	5,010000	3,300000	20,750000
3274	4,120000	6,220000	20,750000
3280	7,530000	7,250000	20,750000
3288	13,710000	14,290000	20,750000
3295	15,730000	14,400000	20,750000
3301	15,680000	14,800000	20,750000
3308	9,510000	8,260000	20,750000
3315	6,580000	6,780000	20,750000
3321	7,630000	4,810000	20,750000
3329	7,570000	8,770000	20,750000
3336	13,100000	12,840000	20,750000
3342	15,040000	17,070000	20,750000
3349	13,540000	13,400000	20,750000
3355	10,170000	6,610000	20,750000
3362	3,330000	6,140000	20,750000
3369	3,970000	3,090000	20,750000
3376	7,370000	8,890000	20,750000
3383	13,050000	12,220000	20,750000
3390	16,280000	16,570000	20,750000
3396	15,190000	9,920000	20,750000
3403	7,130000	7,460000	20,750000
3410	3,830000	3,580000	20,750000
3417	5,640000	5,960000	20,750000
3424	7,820000	8,200000	20,750000
3430	14,220000	15,420000	20,750000
3437	14,970000	13,480000	20,750000
3444	12,290000	13,550000	20,750000
3450	7,370000	5,670000	20,750000
3458	3,670000	6,300000	20,750000
3465	4,180000	2,490000	20,750000
3471	8,920000	10,740000	20,750000
3478	12,770000	13,190000	20,750000
3485	14,390000	16,350000	20,750000
3491	13,280000	10,540000	20,750000
3499	9,260000	7,610000	20,750000
3505	4,590000	4,340000	20,750000
3512	5,520000	6,300000	20,750000
3519	10,520000	10,990000	20,750000
3525	14,770000	15,320000	20,750000
3532	13,810000	14,850000	20,750000
3539	12,010000	11,720000	20,750000
3546	7,950000	5,510000	20,750000
3553	5,750000	3,250000	20,750000
3560	5,110000	5,700000	20,750000
3566	10,660000	14,530000	20,750000
3573	15,050000	13,740000	20,750000
3580	15,400000	15,080000	20,750000
3587	8,780000	9,440000	20,750000
3594	5,550000	5,270000	20,750000
3601	4,220000	3,040000	20,750000
3607	6,470000	8,080000	20,750000
3614	12,140000	13,680000	20,750000
3620	15,350000	13,990000	20,750000
3628	13,490000	13,440000	20,750000
3635	8,430000	7,420000	20,750000
3641	4,570000	5,820000	20,750000
3648	7,140000	3,950000	20,750000
3655	8,760000	9,380000	20,750000
3661	14,270000	14,020000	20,750000
3668	17,120000	15,740000	20,750000
3676	12,010000	10,180000	20,750000
3682	7,950000	7,700000	20,750000
3689	2,690000	4,850000	20,750000
3695	3,510000	6,120000	20,750000
3702	8,240000	11,390000	20,750000
3709	13,000000	15,240000	20,750000
3716	15,180000	13,110000	20,750000
3723	12,090000	12,480000	20,750000
3730	6,970000	5,120000	20,750000
3736	5,050000	5,720000	20,750000
3743	7,370000	3,980000	20,750000
3750	12,690000	11,620000	20,750000
3757	14,540000	13,650000	20,750000
3764	13,090000	17,080000	20,750000
3771	11,980000	9,010000	20,750000
3777	4,420000	4,620000	20,750000
3784	5,520000	3,630000	20,750000
3790	7,230000	6,830000	20,750000
3798	11,060000	12,360000	20,750000
3805	14,150000	16,850000	20,750000
3811	14,660000	13,260000	20,750000
3818	10,160000	9,900000	20,750000
3825	4,690000	3,200000	20,750000
3831	3,750000	5,680000	20,750000
3838	7,440000	7,510000	20,750000
3846	14,520000	15,310000	20,750000
3852	15,260000	13,100000	20,750000
3859	14,380000	13,430000	20,750000
3866	8,750000	5,820000	20,750000
3872	5,460000	7,000000	20,750000
3879	5,130000	5,030000	20,750000
3886	8,080000	12,340000	20,750000
3893	13,780000	12,440000	20,750000
3900	14,540000	16,110000	20,750000
3906	11,260000	10,530000	20,750000
3913	7,290000	8,100000	20,750000
3920	4,920000	3,000000	20,750000
3927	5,550000	7,900000	20,750000
3934	9,260000	7,350000	20,750000
3941	14,610000	17,600000	20,750000
3947	14,950000	10,740000	20,750000
3954	13,270000	13,060000	20,750000
3960	5,740000	4,070000	20,750000
3968	3,380000	6,900000	20,750000
3975	5,130000	4,390000	20,750000
3981	13,030000	13,190000	20,750000
3988	15,090000	13,780000	20,750000
3995	14,350000	13,780000	20,750000
4001	7,880000	9,680000	20,750000
4008	6,670000	5,160000	20,750000
4016	5,610000	5,650000	20,750000
4022	8,340000	9,910000	20,750000
4029	13,140000	14,070000	20,750000
4035	15,890000	14,500000	20,750000
4042	13,450000	13,290000	21,750000
4049	9,480000	8,560000	21,750000
4056	4,340000	5,990000	21,750000
4063	5,890000	5,240000	21,750000
4070	8,640000	10,170000	21,750000
4076	14,830000	13,010000	21,750000
4083	13,990000	13,800000	21,750000
4090	11,280000	9,640000	21,750000
4097	6,340000	6,310000	21,750000
4104	2,540000	2,570000	21,750000
4110	6,170000	7,340000	21,750000
4117	10,110000	9,130000	21,750000
4124	14,400000	16,230000	21,750000
4130	15,950000	11,910000	21,750000
4137	14,310000	12,940000	21,750000
4145	7,520000	4,570000	21,750000
4151	4,660000	6,620000	21,750000
4158	7,940000	7,240000	21,750000
4165	11,640000	14,100000	21,750000
4171	16,300000	13,870000	21,750000
4178	13,780000	14,660000	21,750000
4186	7,270000	6,870000	21,750000
4192	4,240000	6,540000	21,750000
4199	4,970000	3,890000	21,750000
4205	8,250000	9,260000	21,750000
4212	12,460000	11,360000	21,750000
4219	15,830000	17,040000	21,750000
4226	14,220000	10,040000	21,750000
4233	9,930000	9,470000	21,750000
4240	3,650000	0,670000	21,750000
4246	6,240000	7,650000	21,750000
4253	9,430000	7,140000	21,750000
4259	15,820000	17,150000	21,750000
4267	14,750000	11,750000	21,750000
4274	10,100000	13,400000	21,750000
4280	7,080000	3,390000	21,750000
4287	4,810000	6,640000	21,750000
4294	4,390000	6,000000	21,750000
4300	12,270000	13,550000	21,750000
4307	14,070000	14,500000	21,750000
4315	14,100000	15,080000	21,750000
4321	9,260000	6,680000	21,750000
4328	5,690000	6,410000	21,750000
4335	3,720000	3,800000	21,750000
4341	8,000000	10,310000	21,750000
4348	12,250000	12,470000	21,750000
4355	15,290000	17,740000	21,750000
4362	14,070000	11,280000	21,750000
4369	10,820000	8,810000	21,750000
4375	3,880000	3,340000	21,750000
4382	4,560000	7,260000	21,750000
4389	8,240000	8,650000	21,750000
4396	12,830000	16,210000	21,750000
4403	14,870000	14,210000	21,750000
4410	12,530000	11,710000	21,750000
4416	6,880000	6,510000	21,750000
4423	7,310000	5,510000	21,750000
4430	5,210000	4,620000	21,750000
4436	11,270000	11,570000	21,750000
4444	14,980000	14,450000	21,750000
4451	14,270000	15,670000	21,750000
4457	11,070000	7,840000	21,750000
4464	7,080000	7,360000	21,750000
4470	4,190000	4,820000	21,750000
4477	7,570000	9,580000	21,750000
4485	11,110000	11,430000	21,750000
4491	14,810000	16,500000	21,750000
4498	14,130000	12,570000	21,750000
4505	10,510000	9,050000	21,750000
4511	3,480000	3,570000	21,750000
4518	5,910000	8,260000	21,750000
4526	8,340000	9,430000	21,750000
4532	13,890000	15,110000	21,750000
4539	14,270000	14,510000	21,750000
4545	12,270000	10,350000	21,750000
4552	7,620000	6,680000	21,750000
4559	4,540000	4,220000	21,750000
4566	7,160000	6,870000	21,750000
4573	11,720000	10,400000	21,750000
4580	15,590000	14,040000	21,750000
4586	15,710000	13,480000	21,750000
4593	9,970000	8,390000	21,750000
4600	9,060000	5,990000	21,750000
4606	6,710000	4,970000	21,750000
4614	6,610000	9,210000	21,750000
4620	12,040000	12,020000	21,750000
4627	16,820000	16,180000	21,750000
4634	13,380000	11,900000	21,750000
4640	8,160000	10,050000	21,750000
4647	5,820000	2,800000	21,750000
4655	6,230000	8,720000	21,750000
4661	8,720000	7,620000	21,750000
4668	14,070000	15,860000	21,750000
4675	14,580000	13,250000	21,750000
4681	10,970000	12,810000	21,750000
4688	5,480000	6,160000	21,750000
4696	2,330000	4,470000	21,750000
4702	5,500000	5,630000	21,750000
4709	11,670000	11,950000	21,750000
4715	14,680000	15,160000	21,750000
4722	14,130000	14,610000	21,750000
4729	10,840000	7,480000	21,750000
4736	4,950000	5,840000	21,750000
4743	5,250000	2,700000	21,750000
4750	7,760000	10,210000	21,750000
4756	12,890000	11,940000	21,750000
4763	16,270000	16,390000	21,750000
4770	15,460000	10,090000	21,750000
4776	7,300000	8,750000	21,750000
4784	2,450000	3,030000	21,750000
4791	4,460000	7,820000	21,750000
4797	9,930000	8,620000	21,750000
4804	13,640000	17,410000	21,750000
4810	13,470000	13,750000	21,750000
4817	11,910000	12,310000	21,750000
4825	6,520000	3,970000	21,750000
4831	4,170000	7,200000	21,750000
4838	4,970000	5,120000	21,750000
4845	8,360000	12,460000	21,750000
4851	14,790000	12,360000	21,750000
4858	14,760000	16,020000	21,750000
4866	10,890000	7,440000	21,750000
4872	6,560000	8,070000	21,750000
4879	4,820000	3,260000	21,750000
4885	7,490000	10,740000	21,750000
4892	12,000000	11,770000	21,750000
4899	15,370000	16,880000	21,750000
4905	13,000000	10,730000	21,750000
4913	10,190000	9,840000	21,750000
4920	3,650000	3,440000	21,750000
4926	5,510000	9,000000	21,750000
4933	8,640000	9,000000	21,750000
4940	13,810000	15,280000	21,750000
4946	15,440000	12,630000	21,750000
4954	11,510000	11,220000	21,750000
4961	7,900000	3,730000	21,750000
4967	3,330000	5,650000	21,750000
4974	4,910000	5,370000	21,750000
4980	13,110000	13,410000	21,750000
4987	15,760000	12,910000	21,750000
4995	14,360000	16,100000	21,750000
5001	9,220000	6,400000	21,750000
5008	7,670000	6,950000	21,750000
5015	6,070000	3,490000	21,750000
5021	10,720000	12,880000	21,750000
5028	16,170000	11,910000	21,750000
5036	16,400000	17,430000	21,750000
5042	13,300000	9,370000	22,000000
5049	8,090000	9,490000	22,000000
5055	3,420000	3,450000	22,000000
5062	4,820000	8,260000	22,000000
5069	8,920000	9,250000	22,000000
5075	14,720000	17,020000	22,000000
5083	15,330000	12,940000	22,000000
5090	9,710000	11,030000	22,000000
5096	5,910000	4,030000	22,000000
5103	4,380000	5,630000	22,000000
5109	6,070000	6,910000	22,000000
5116	12,790000	14,080000	22,000000
5124	15,160000	14,000000	22,000000
5130	13,650000	14,270000	22,000000
5137	10,010000	7,520000	22,000000
5144	4,360000	8,050000	22,000000
5150	3,730000	3,510000	22,000000
5157	8,050000	10,830000	22,000000
5165	13,870000	11,690000	22,000000
5171	16,620000	18,640000	22,000000
5178	12,250000	10,950000	22,000000
5185	8,060000	8,180000	22,000000
5191	3,520000	2,410000	22,000000
5198	4,890000	7,820000	22,000000
5204	9,640000	9,040000	22,000000
5212	14,110000	17,390000	22,000000
5219	14,100000	13,660000	22,000000
5225	12,390000	10,620000	22,000000
5232	6,630000	4,410000	22,000000
5239	3,710000	5,410000	22,000000
5245	5,140000	6,370000	22,000000
5253	12,420000	12,720000	22,000000
5260	14,280000	14,620000	22,000000
5266	14,640000	13,740000	22,000000
5273	8,430000	7,060000	22,000000
5279	3,280000	6,390000	22,000000
