Czas [ms]	 Przyspieszenie obudowy [m/s^2]	 Przyspieszenie eliminatora  [m/s^2]	Prêdkoœæ obrotowa [obr/sek]
1147	9,730000	9,850000	0,000000
1154	9,750000	9,840000	0,000000
1161	9,780000	9,830000	0,000000
1167	9,730000	9,820000	0,000000
1174	9,760000	9,820000	0,000000
1180	9,740000	9,860000	0,000000
1187	9,710000	9,830000	0,000000
1195	9,720000	9,810000	0,000000
1201	9,710000	9,840000	0,000000
1208	9,700000	9,820000	0,000000
1214	9,750000	9,840000	0,000000
1221	9,780000	9,840000	0,000000
1227	9,740000	9,830000	0,000000
1234	9,760000	9,850000	0,000000
1242	9,720000	9,820000	0,000000
1248	9,730000	9,850000	0,000000
1255	9,750000	9,850000	0,000000
1261	9,750000	9,840000	0,000000
1268	9,740000	9,840000	0,000000
1275	9,750000	9,860000	0,000000
1282	9,750000	9,840000	0,000000
1289	9,740000	9,830000	0,000000
1295	9,740000	9,830000	0,000000
1302	9,710000	9,820000	0,000000
1308	9,710000	9,810000	0,000000
1315	9,710000	9,830000	0,000000
1321	9,730000	9,840000	0,000000
1329	9,750000	9,800000	0,000000
1336	9,750000	9,860000	0,000000
1342	9,750000	9,820000	0,000000
1349	9,750000	9,810000	0,000000
1355	9,750000	9,830000	0,000000
1362	9,720000	9,810000	0,000000
1370	9,710000	9,820000	0,000000
1376	9,710000	9,820000	0,000000
1383	9,720000	9,840000	0,000000
1389	9,720000	9,810000	0,000000
1396	9,750000	9,830000	0,000000
1402	9,740000	9,830000	0,000000
1410	9,760000	9,830000	0,000000
1417	9,740000	9,850000	0,000000
1423	9,740000	9,820000	0,000000
1430	9,750000	9,840000	0,000000
1436	9,740000	9,810000	0,000000
1443	9,750000	9,830000	0,000000
1449	9,740000	9,820000	0,000000
1457	9,740000	9,810000	0,000000
1464	9,730000	9,830000	0,000000
1470	9,730000	9,810000	0,000000
1477	9,730000	9,830000	0,000000
1483	9,730000	9,810000	0,000000
1490	9,740000	9,840000	0,000000
1497	9,750000	9,830000	0,000000
1504	9,740000	9,820000	0,000000
1511	9,750000	9,820000	0,000000
1517	9,770000	9,810000	0,000000
1524	9,760000	9,880000	0,000000
1530	9,740000	9,790000	0,000000
1538	9,770000	9,820000	0,000000
1544	9,750000	9,800000	0,000000
1551	9,730000	9,840000	0,000000
1558	9,740000	9,820000	0,000000
1564	9,740000	9,810000	0,000000
1571	9,740000	9,820000	0,000000
1577	9,750000	9,830000	0,000000
1585	9,700000	9,840000	0,000000
1591	9,720000	9,830000	0,000000
1598	9,740000	9,820000	0,000000
1605	9,730000	9,830000	0,000000
1611	9,740000	9,840000	0,000000
1618	9,720000	9,810000	0,000000
1625	9,720000	9,800000	0,000000
1632	9,710000	9,820000	0,000000
1638	9,730000	9,840000	0,000000
1645	9,730000	9,850000	0,000000
1652	9,740000	9,810000	0,000000
1658	9,730000	9,800000	0,000000
1666	9,730000	9,840000	0,000000
1672	9,740000	9,830000	0,000000
1679	9,760000	9,820000	0,000000
1685	9,740000	9,830000	0,000000
1692	9,710000	9,860000	0,000000
1699	9,710000	9,820000	0,000000
1705	9,710000	9,840000	0,000000
1713	9,730000	9,850000	0,000000
1719	9,760000	9,830000	0,000000
1726	9,750000	9,840000	0,000000
1732	9,710000	9,820000	0,000000
1739	9,750000	9,800000	0,000000
1746	9,740000	9,790000	0,000000
1753	9,760000	9,790000	0,000000
1760	9,750000	9,820000	0,000000
1766	9,740000	9,840000	0,000000
1773	9,740000	9,820000	0,000000
1779	9,720000	9,830000	0,000000
1786	9,750000	9,850000	0,000000
1794	9,750000	9,830000	0,000000
1800	9,740000	9,840000	0,000000
1807	9,770000	9,840000	0,000000
1813	9,720000	9,830000	0,000000
1820	9,750000	9,780000	0,000000
1826	9,720000	9,800000	0,000000
1833	9,740000	9,830000	0,000000
1841	9,740000	9,850000	0,000000
1847	9,730000	9,830000	0,000000
1854	9,760000	9,840000	0,000000
1860	9,730000	9,850000	0,000000
1867	9,760000	9,830000	0,000000
1873	9,720000	9,820000	0,000000
1881	9,720000	9,850000	0,000000
1888	9,780000	9,810000	0,000000
1894	9,740000	9,810000	0,000000
1901	9,740000	9,820000	0,000000
1907	9,740000	9,840000	0,000000
1914	9,710000	9,820000	0,000000
1921	9,740000	9,840000	0,000000
1928	9,710000	9,860000	0,000000
1935	9,730000	9,840000	0,000000
1941	9,730000	9,840000	0,000000
1948	9,730000	9,850000	0,000000
1954	9,750000	9,860000	0,000000
1961	9,740000	9,840000	0,000000
1968	9,720000	9,830000	0,000000
1975	9,750000	9,810000	0,000000
1981	9,740000	9,810000	0,000000
1988	9,760000	9,800000	0,000000
1995	9,730000	9,840000	0,000000
2001	9,720000	9,820000	0,000000
2009	9,710000	9,840000	0,000000
2015	9,710000	9,810000	0,000000
2022	9,740000	9,810000	0,000000
2028	9,700000	9,800000	0,000000
2035	9,740000	9,840000	0,000000
2042	9,750000	9,820000	0,000000
2049	9,730000	9,830000	0,000000
2056	9,720000	9,810000	0,000000
2062	9,720000	9,810000	0,000000
2069	9,740000	9,820000	0,000000
2075	9,740000	9,800000	0,000000
2082	9,740000	9,830000	0,000000
2089	9,740000	9,780000	0,000000
2096	9,730000	9,810000	0,000000
2103	9,730000	9,870000	0,000000
2109	9,690000	9,830000	0,000000
2116	9,740000	9,830000	0,000000
2123	9,740000	9,820000	0,000000
2129	9,730000	9,850000	0,000000
2137	9,740000	9,850000	0,000000
2143	9,740000	9,790000	0,000000
2150	9,710000	9,810000	0,000000
2156	9,710000	9,800000	0,000000
2163	9,740000	9,820000	0,000000
2170	9,720000	9,820000	0,000000
2177	9,750000	9,800000	0,000000
2184	9,750000	9,840000	0,000000
2190	9,730000	9,810000	0,000000
2197	9,740000	9,850000	0,000000
2203	9,750000	9,840000	0,000000
2210	9,720000	9,830000	0,000000
2216	9,710000	9,820000	0,000000
2224	9,730000	9,780000	0,000000
2231	9,700000	9,820000	0,000000
2237	9,730000	9,810000	0,000000
2244	9,740000	9,850000	0,000000
2250	9,730000	9,830000	0,000000
2257	9,710000	9,830000	0,000000
2264	9,740000	9,840000	0,000000
2271	9,730000	9,820000	0,000000
2278	9,730000	9,800000	0,000000
2284	9,750000	9,870000	0,000000
2291	9,740000	9,820000	0,000000
2297	9,730000	9,800000	0,000000
2305	9,750000	9,830000	0,000000
2311	9,750000	9,870000	0,000000
2318	9,750000	9,820000	0,000000
2325	9,760000	9,810000	0,000000
2331	9,720000	9,800000	0,000000
2338	9,750000	9,790000	0,000000
2344	9,740000	9,830000	0,000000
2352	9,720000	9,820000	0,000000
2358	9,740000	9,850000	0,000000
2365	9,740000	9,830000	0,000000
2372	9,760000	9,820000	0,000000
2378	9,720000	9,840000	0,000000
2385	9,700000	9,810000	0,000000
2392	9,720000	9,840000	0,000000
2399	9,750000	9,810000	0,000000
2405	9,720000	9,860000	0,000000
2412	9,730000	9,820000	0,000000
2419	9,760000	9,840000	0,000000
2425	9,760000	9,850000	0,000000
2433	9,730000	9,820000	0,000000
2439	9,740000	9,830000	0,000000
2446	9,720000	9,820000	0,000000
2452	9,720000	9,820000	0,000000
2459	9,760000	9,810000	0,000000
2466	9,750000	9,830000	0,000000
2472	9,760000	9,800000	0,000000
2480	9,720000	9,790000	0,000000
2486	9,750000	9,780000	0,000000
2493	9,730000	9,790000	0,000000
2499	9,750000	9,800000	0,000000
2506	9,720000	9,830000	0,000000
2513	9,720000	9,850000	0,000000
2520	9,750000	9,830000	0,000000
2527	9,730000	9,790000	0,000000
2533	9,760000	9,850000	0,000000
2540	9,750000	9,830000	0,000000
2546	9,710000	9,820000	0,000000
2553	9,710000	9,810000	0,000000
2561	9,720000	9,820000	0,000000
2567	9,740000	9,810000	0,000000
2574	9,720000	9,850000	0,000000
2580	9,740000	9,830000	0,000000
2587	9,720000	9,850000	0,000000
2593	9,740000	9,840000	0,000000
2600	9,750000	9,860000	0,000000
2608	9,720000	9,780000	0,000000
2614	9,690000	9,770000	0,000000
2621	9,690000	9,790000	0,000000
2627	9,730000	9,820000	0,000000
2634	9,730000	9,820000	0,000000
2640	9,790000	9,910000	0,000000
2648	9,800000	9,890000	0,000000
2655	9,780000	9,850000	0,000000
2661	9,740000	9,810000	0,000000
2668	9,720000	9,800000	0,000000
2674	9,720000	9,750000	0,000000
2681	9,650000	9,710000	0,000000
2688	9,650000	9,780000	0,000000
2695	9,710000	9,850000	0,000000
2702	9,820000	9,870000	0,000000
2708	9,850000	9,920000	0,000000
2715	9,840000	9,930000	0,000000
2721	9,810000	9,800000	0,000000
2728	9,700000	9,700000	0,000000
2735	9,550000	9,660000	0,000000
2742	9,600000	9,700000	0,000000
2749	9,670000	9,810000	0,000000
2755	9,810000	9,910000	0,000000
2762	9,930000	10,050000	0,000000
2768	9,810000	9,900000	0,000000
2776	9,720000	9,820000	0,000000
2782	9,690000	9,810000	0,000000
2789	9,700000	9,700000	0,000000
2796	9,610000	9,670000	0,000000
2802	9,640000	9,840000	0,000000
2809	9,840000	9,920000	0,000000
2816	9,800000	9,800000	0,000000
2823	9,860000	9,950000	0,000000
2829	9,910000	10,080000	0,000000
2836	9,620000	9,630000	0,000000
2843	9,620000	9,730000	0,000000
2849	9,590000	9,820000	0,000000
2856	9,640000	9,670000	0,000000
2863	9,880000	9,970000	0,000000
2870	9,620000	9,740000	0,000000
2876	9,810000	10,020000	0,000000
2883	9,770000	9,740000	0,000000
2890	9,710000	9,880000	0,000000
2896	9,770000	9,920000	0,000000
2904	9,600000	9,850000	0,000000
2910	9,760000	9,990000	0,000000
2917	9,760000	9,750000	0,000000
2923	9,790000	10,030000	0,000000
2930	9,850000	9,760000	0,000000
2937	9,670000	9,780000	0,000000
2944	9,750000	9,930000	0,000000
2951	9,760000	9,640000	0,000000
2957	9,790000	10,020000	0,000000
2964	9,840000	9,840000	0,000000
2970	9,830000	9,760000	0,000000
2977	9,690000	9,870000	0,000000
2984	9,700000	9,850000	0,000000
2991	9,690000	9,740000	0,000000
2998	9,620000	9,770000	0,000000
3004	9,850000	10,100000	0,000000
3011	9,800000	9,810000	0,000000
3017	9,750000	9,990000	0,000000
3024	9,690000	9,790000	0,000000
3032	9,690000	9,850000	0,000000
3038	9,600000	9,480000	0,000000
3045	9,630000	9,980000	0,500000
3051	10,090000	9,780000	0,500000
3058	9,740000	9,810000	0,500000
3064	9,690000	10,090000	0,500000
3072	9,740000	9,910000	0,500000
3079	9,970000	9,650000	0,500000
3085	9,510000	9,570000	0,500000
3092	9,350000	9,870000	0,500000
3098	9,700000	9,950000	0,500000
3105	9,930000	9,790000	0,500000
3111	9,610000	9,940000	0,500000
3119	9,660000	9,900000	0,500000
3126	9,860000	9,880000	0,500000
3132	9,920000	9,890000	0,500000
3139	10,060000	10,090000	0,500000
3145	9,900000	10,200000	0,500000
3152	9,920000	10,110000	0,500000
3159	9,880000	9,890000	0,500000
3166	9,690000	9,690000	0,500000
3173	9,470000	9,570000	0,500000
3179	9,500000	9,610000	0,500000
3186	9,560000	9,510000	0,500000
3192	9,680000	9,780000	0,500000
3200	9,590000	9,740000	0,500000
3206	9,650000	9,800000	0,500000
3213	9,900000	9,820000	0,500000
3220	10,020000	9,930000	0,500000
3226	10,070000	10,020000	0,500000
3233	9,990000	10,010000	0,500000
3239	10,090000	9,970000	0,500000
3247	9,880000	9,800000	0,500000
3253	9,610000	9,940000	0,500000
3260	9,350000	9,550000	0,500000
3267	9,410000	9,610000	0,500000
3273	9,520000	9,550000	0,500000
3280	9,570000	9,770000	0,500000
3287	9,760000	9,950000	0,500000
3294	9,860000	10,310000	0,500000
3301	10,040000	10,300000	0,500000
3307	9,920000	9,960000	0,500000
3314	9,760000	9,660000	0,500000
3320	9,650000	9,770000	0,500000
3328	9,630000	9,540000	0,500000
3334	9,480000	9,340000	0,500000
3341	9,580000	9,670000	0,500000
3348	9,730000	9,950000	0,500000
3354	9,860000	9,910000	0,500000
3361	9,880000	10,230000	0,500000
3367	10,050000	9,960000	0,500000
3375	9,790000	9,800000	0,500000
3381	9,840000	9,530000	0,500000
3388	9,540000	9,620000	0,500000
3395	9,380000	9,770000	0,500000
3401	9,660000	10,030000	0,500000
3408	9,930000	10,070000	0,500000
3415	9,970000	9,940000	0,500000
3422	9,850000	9,870000	0,500000
3428	9,590000	9,670000	0,500000
3435	9,390000	9,640000	0,500000
3442	9,410000	9,810000	0,500000
3448	9,490000	9,800000	0,500000
3456	9,750000	9,980000	0,500000
3462	9,880000	10,000000	0,500000
3469	10,090000	10,080000	0,500000
3475	9,970000	9,710000	0,500000
3482	9,740000	9,780000	0,500000
3489	9,410000	9,720000	0,500000
3495	9,440000	9,590000	0,500000
3503	9,660000	9,600000	0,500000
3509	9,600000	10,070000	0,500000
3516	9,830000	9,980000	0,500000
3522	10,040000	10,070000	0,500000
3529	10,110000	10,180000	0,500000
3536	10,000000	10,410000	0,500000
3543	9,900000	10,270000	0,500000
3550	9,570000	9,230000	0,500000
3556	9,160000	8,910000	0,500000
3563	8,820000	9,350000	0,500000
3570	9,430000	9,790000	0,500000
3576	9,960000	10,010000	0,500000
3584	10,670000	10,500000	0,500000
3590	10,710000	10,750000	0,500000
3597	10,220000	10,140000	0,500000
3604	9,660000	9,400000	0,500000
3610	9,080000	9,100000	0,500000
3617	8,980000	9,310000	0,500000
3623	9,320000	9,550000	0,500000
3631	9,780000	9,880000	0,500000
3638	10,170000	10,500000	0,500000
3644	10,340000	10,250000	0,500000
3651	10,200000	9,930000	0,500000
3657	9,640000	9,640000	0,500000
3664	9,090000	9,110000	0,500000
3672	8,970000	9,220000	0,500000
3678	9,210000	9,020000	0,500000
3685	9,770000	9,720000	0,500000
3691	10,390000	10,740000	0,500000
3698	10,590000	10,810000	0,500000
3705	10,270000	10,310000	0,500000
3712	9,920000	9,570000	0,500000
3719	9,260000	9,050000	0,500000
3725	9,190000	9,340000	0,500000
3732	9,130000	9,520000	0,500000
3739	9,590000	9,840000	0,500000
3745	10,170000	10,150000	0,500000
3752	10,680000	10,380000	0,500000
3760	10,570000	10,480000	0,500000
3766	10,110000	9,880000	0,500000
3773	9,200000	9,830000	0,500000
3779	8,890000	9,330000	0,500000
3786	8,930000	8,840000	0,500000
3793	9,390000	9,470000	0,500000
3800	9,880000	9,870000	0,500000
3807	10,320000	10,420000	0,500000
3813	10,500000	10,700000	0,500000
3820	10,680000	10,200000	0,500000
3827	10,050000	9,840000	0,500000
3833	9,120000	9,110000	0,500000
3841	8,730000	8,710000	0,500000
3847	8,720000	9,450000	0,500000
3854	9,460000	9,580000	0,500000
3861	9,900000	10,190000	0,500000
3867	10,290000	10,120000	0,500000
3874	10,170000	10,090000	0,500000
3880	10,020000	9,970000	0,500000
3888	9,750000	9,830000	0,500000
3895	9,610000	9,630000	0,500000
3901	9,270000	9,250000	0,500000
3908	9,380000	9,470000	0,500000
3914	9,690000	9,930000	0,500000
3921	10,000000	9,930000	0,500000
3929	10,030000	9,990000	0,500000
3935	9,960000	9,920000	0,500000
3942	9,800000	9,790000	0,500000
3948	9,590000	9,570000	0,500000
3955	9,330000	9,440000	0,500000
3962	9,600000	9,550000	0,500000
3969	9,830000	10,000000	0,500000
3976	10,020000	10,030000	0,500000
3982	10,020000	10,300000	0,500000
3989	9,900000	10,050000	0,500000
3996	9,660000	9,510000	0,500000
4002	9,620000	9,620000	0,500000
4009	9,550000	9,700000	0,500000
4016	9,770000	9,860000	0,500000
4023	9,870000	9,870000	0,500000
4030	9,920000	9,980000	0,500000
4036	9,810000	9,800000	0,500000
4043	9,590000	9,630000	0,500000
4049	9,350000	9,610000	4,000000
4057	9,140000	9,690000	4,000000
4063	9,500000	9,700000	4,000000
4070	9,970000	9,800000	4,000000
4077	10,390000	10,080000	4,000000
4083	10,430000	10,410000	4,000000
4090	10,070000	10,410000	4,000000
4098	9,680000	9,660000	4,000000
4104	9,160000	9,330000	4,000000
4111	9,170000	9,340000	4,000000
4117	9,200000	9,750000	4,000000
4124	9,560000	10,070000	4,000000
4131	9,870000	10,120000	4,000000
4137	10,400000	10,320000	4,000000
4145	10,500000	10,210000	4,000000
4151	10,100000	9,810000	4,000000
4158	9,650000	9,640000	4,000000
4165	9,110000	9,620000	4,000000
4171	8,850000	9,190000	4,000000
4178	9,120000	9,480000	4,000000
4185	10,100000	9,970000	4,000000
4192	10,400000	10,590000	4,000000
4199	10,430000	10,700000	4,000000
4205	10,210000	10,240000	4,000000
4212	9,710000	9,480000	4,000000
4218	9,370000	9,010000	4,000000
4226	8,930000	9,240000	4,000000
4233	8,860000	9,230000	4,000000
4239	9,640000	9,870000	4,000000
4246	10,470000	10,170000	4,000000
4252	10,540000	10,280000	4,000000
4259	10,130000	10,340000	4,000000
4267	9,780000	9,470000	4,000000
4273	9,450000	9,340000	4,000000
4280	8,960000	9,100000	4,000000
4286	9,290000	9,490000	4,000000
4293	9,530000	9,650000	4,000000
4300	9,940000	10,190000	4,000000
4306	9,970000	10,210000	4,000000
4314	10,150000	9,920000	4,000000
4320	9,980000	10,030000	4,000000
4327	9,650000	9,640000	4,000000
4334	9,280000	9,340000	4,000000
4340	9,470000	9,080000	4,000000
4347	9,730000	9,140000	4,000000
4354	9,940000	10,220000	4,000000
4361	10,010000	10,750000	4,000000
4368	10,160000	10,200000	4,000000
4374	10,060000	9,700000	4,000000
4381	9,600000	9,120000	4,000000
4388	8,850000	9,170000	4,000000
4395	8,700000	9,090000	4,000000
4402	9,260000	9,540000	4,000000
4408	9,800000	10,130000	4,000000
4415	10,280000	10,730000	4,000000
4422	10,790000	10,980000	4,000000
4428	10,510000	10,530000	4,000000
4435	9,900000	9,630000	4,000000
4442	9,140000	8,720000	4,000000
4449	8,620000	8,960000	4,000000
4456	8,780000	9,080000	4,000000
4462	9,340000	9,710000	4,000000
4469	10,380000	10,570000	4,000000
4475	10,690000	11,180000	4,000000
4483	10,680000	10,500000	4,000000
4490	10,140000	9,920000	4,000000
4496	9,330000	9,290000	4,000000
4503	9,040000	8,930000	4,000000
4509	8,880000	9,010000	4,000000
4516	9,010000	9,620000	4,000000
4524	9,770000	10,350000	4,000000
4530	10,470000	10,610000	4,000000
4537	10,980000	10,500000	4,000000
4543	10,280000	10,030000	4,000000
4550	9,290000	9,480000	4,000000
4557	8,800000	8,920000	4,000000
4563	8,990000	9,140000	4,000000
4571	9,520000	9,780000	4,000000
4577	10,190000	10,230000	4,000000
4584	10,780000	10,650000	4,000000
4591	10,680000	10,510000	4,000000
4597	9,910000	10,180000	4,000000
4604	9,410000	9,480000	4,000000
4612	8,910000	9,080000	4,000000
4618	8,800000	8,550000	4,000000
4625	9,010000	9,520000	4,000000
4631	9,840000	10,070000	4,000000
4638	10,420000	10,840000	4,000000
4645	10,980000	10,880000	4,000000
4652	10,770000	10,300000	4,000000
4659	9,510000	9,670000	4,000000
4665	8,900000	9,220000	4,000000
4672	8,880000	8,810000	4,000000
4679	8,950000	9,280000	4,000000
4685	9,370000	9,560000	4,000000
4692	10,200000	10,260000	4,000000
4699	10,690000	10,900000	4,000000
4706	10,640000	10,580000	4,000000
4713	10,300000	10,000000	4,000000
4719	9,680000	9,510000	4,000000
4726	9,210000	8,990000	4,000000
4732	9,180000	9,270000	4,000000
4740	9,380000	9,530000	4,000000
4747	9,710000	10,150000	4,000000
4753	10,030000	10,290000	4,000000
4760	10,270000	9,940000	4,000000
4767	10,310000	10,250000	4,000000
4773	9,890000	9,900000	4,000000
4781	9,560000	9,510000	4,000000
4787	9,370000	9,740000	4,000000
4794	9,280000	9,800000	4,000000
4800	9,670000	9,790000	4,000000
4807	9,850000	9,600000	4,000000
4814	9,830000	10,140000	4,000000
4820	9,940000	10,210000	4,000000
4828	10,020000	10,030000	4,000000
4834	9,740000	9,870000	4,000000
4841	9,500000	9,930000	4,000000
4848	9,730000	9,750000	4,000000
4854	9,610000	9,530000	4,000000
4861	9,680000	9,490000	4,000000
4868	9,650000	9,860000	4,000000
4875	9,340000	9,950000	4,000000
4882	9,690000	9,440000	4,000000
4888	9,990000	9,600000	4,000000
4895	9,620000	9,910000	4,000000
4901	9,790000	10,120000	4,000000
4909	10,170000	10,060000	4,000000
4916	10,340000	9,620000	4,000000
4922	9,820000	9,630000	4,000000
4929	9,210000	9,290000	4,000000
4935	9,030000	9,160000	4,000000
4942	9,690000	9,570000	4,000000
4950	9,660000	10,330000	4,000000
4956	9,720000	10,180000	4,000000
4963	9,870000	9,980000	4,000000
4969	10,080000	9,680000	4,000000
4976	9,460000	9,860000	4,000000
4983	9,700000	9,380000	4,000000
4989	9,640000	9,630000	4,000000
4997	9,720000	10,120000	4,000000
5003	9,860000	10,190000	4,000000
5010	9,860000	9,410000	4,000000
5017	9,690000	9,670000	4,000000
5023	9,620000	9,490000	4,000000
5030	9,440000	9,660000	4,000000
5037	9,940000	9,870000	4,000000
5044	10,060000	10,070000	4,000000
5051	9,910000	10,160000	4,250000
5057	10,050000	10,190000	4,250000
5064	9,860000	9,880000	4,250000
5070	9,410000	9,430000	4,250000
5078	8,880000	9,350000	4,250000
5085	9,160000	9,300000	4,250000
5091	9,530000	10,110000	4,250000
5098	9,960000	10,190000	4,250000
5104	10,250000	10,660000	4,250000
5111	10,640000	10,590000	4,250000
5118	10,210000	9,910000	4,250000
5125	9,760000	9,830000	4,250000
5132	9,300000	9,030000	4,250000
5138	8,410000	8,810000	4,250000
5145	8,670000	8,910000	4,250000
5152	9,310000	9,680000	4,250000
5158	10,620000	10,530000	4,250000
5166	11,410000	11,330000	4,250000
5172	11,680000	11,420000	4,250000
5179	10,220000	10,100000	4,250000
5186	8,870000	8,930000	4,250000
5192	7,890000	7,970000	4,250000
5199	7,760000	8,520000	4,250000
5206	8,930000	9,270000	4,250000
5213	10,510000	10,660000	4,250000
5220	11,700000	11,640000	4,250000
5226	11,590000	11,400000	4,250000
5233	10,270000	10,290000	4,250000
5240	9,620000	8,930000	4,250000
