Czas [ms]	 Przyspieszenie obudowy [m/s^2]	 Przyspieszenie eliminatora  [m/s^2]	Prêdkoœæ obrotowa [obr/sek]
978	12,290000	13,780000	0,250000
986	15,190000	15,120000	0,250000
992	14,030000	7,030000	0,250000
999	5,660000	7,780000	0,250000
1006	6,830000	4,820000	0,250000
1012	5,970000	11,540000	0,250000
1019	12,890000	13,350000	0,250000
1027	13,940000	12,250000	0,250000
1033	12,960000	7,480000	26,000000
1040	8,530000	6,550000	26,000000
1047	2,440000	5,590000	26,000000
1053	7,720000	13,510000	26,000000
1060	12,780000	13,360000	26,000000
1068	11,880000	11,570000	26,000000
1074	9,950000	3,010000	26,000000
1081	2,310000	4,710000	26,000000
1087	6,350000	6,230000	26,000000
1094	11,030000	12,600000	26,000000
1101	16,500000	13,940000	26,000000
1107	13,810000	6,120000	26,000000
1115	9,810000	4,980000	26,000000
1122	5,800000	4,390000	26,000000
1128	7,790000	10,440000	26,000000
1135	10,810000	12,540000	26,000000
1142	14,820000	12,220000	26,000000
1148	11,390000	7,960000	26,000000
1156	4,460000	5,720000	26,000000
1163	5,420000	4,580000	26,000000
1169	9,850000	13,610000	26,000000
1176	14,380000	12,650000	26,000000
1182	11,950000	17,600000	26,000000
1189	6,600000	6,000000	26,000000
1197	4,190000	3,810000	26,000000
1203	3,150000	5,750000	26,000000
1210	11,170000	13,660000	26,000000
1217	15,680000	14,820000	26,000000
1223	13,080000	9,460000	26,000000
1230	7,630000	10,030000	26,000000
1238	5,150000	6,100000	26,000000
1244	7,020000	9,660000	26,000000
1251	13,880000	12,090000	26,000000
1258	15,030000	11,220000	26,000000
1264	15,390000	7,570000	26,000000
1271	8,350000	6,400000	26,000000
1277	4,130000	6,530000	26,000000
1285	8,270000	10,390000	26,000000
1292	12,990000	13,200000	26,000000
1298	11,860000	12,770000	26,000000
1305	13,140000	5,630000	26,000000
1312	2,750000	7,610000	26,000000
1318	4,030000	7,880000	26,000000
1326	7,920000	15,030000	26,000000
1333	13,780000	15,570000	26,000000
1339	12,870000	11,830000	26,000000
1346	7,680000	8,180000	26,000000
1353	1,650000	4,910000	26,000000
1359	5,180000	8,130000	26,000000
1367	12,190000	12,720000	26,000000
1373	12,360000	12,630000	26,000000
1380	13,320000	10,720000	26,000000
1387	8,020000	5,020000	26,000000
1393	7,790000	5,680000	26,000000
1400	7,740000	10,690000	26,000000
1408	14,490000	13,770000	26,000000
1414	13,480000	10,340000	26,000000
1421	10,140000	5,780000	26,000000
1428	4,980000	6,050000	26,000000
1434	5,890000	3,550000	26,000000
1441	11,400000	14,600000	26,000000
1448	15,180000	13,500000	26,000000
1455	13,620000	10,470000	26,000000
1462	8,310000	8,310000	26,000000
1469	4,830000	6,360000	26,000000
1475	5,920000	10,390000	26,000000
1482	12,420000	14,130000	26,000000
1489	14,780000	13,480000	26,000000
1496	11,820000	10,850000	26,000000
1503	6,060000	5,870000	26,000000
1509	5,000000	6,750000	26,000000
1516	7,880000	10,160000	26,000000
1523	16,780000	13,110000	26,000000
1529	15,480000	9,450000	26,000000
1537	10,960000	7,550000	26,000000
1544	7,470000	6,000000	26,000000
1550	5,960000	6,670000	26,000000
1557	11,780000	13,930000	26,000000
1564	15,060000	13,000000	26,000000
1570	13,240000	10,890000	26,000000
1577	10,650000	6,900000	26,000000
1585	5,420000	4,150000	26,000000
1591	6,210000	10,950000	26,000000
1598	11,550000	15,290000	26,000000
1605	13,970000	16,700000	26,000000
1611	11,370000	9,880000	26,000000
1618	6,050000	5,620000	26,000000
1625	3,090000	6,610000	26,000000
1632	8,010000	11,480000	26,000000
1639	13,390000	14,990000	26,000000
1645	15,960000	12,690000	26,000000
1652	9,090000	7,600000	26,000000
1659	6,030000	9,290000	26,000000
1666	9,030000	7,980000	26,000000
1673	10,280000	12,240000	26,000000
1680	15,080000	14,300000	26,000000
1686	12,570000	12,030000	26,000000
1693	8,330000	4,750000	26,000000
1700	6,170000	5,640000	26,000000
1707	7,710000	10,100000	26,000000
1714	13,840000	14,200000	26,000000
1720	13,970000	12,330000	26,000000
1727	13,290000	12,170000	26,000000
1734	8,480000	5,490000	26,000000
1740	7,240000	6,530000	26,000000
1747	8,730000	11,720000	26,000000
1755	10,240000	15,790000	26,000000
1761	14,090000	11,170000	26,000000
1768	10,110000	5,750000	26,000000
1775	2,480000	6,190000	26,000000
1781	1,920000	7,700000	26,000000
1788	9,280000	14,900000	26,000000
1796	15,670000	14,310000	26,000000
1802	12,800000	11,720000	26,000000
1809	8,600000	5,900000	26,000000
1816	4,900000	5,870000	26,000000
1822	4,380000	8,870000	26,000000
1829	10,530000	13,470000	26,000000
1836	14,570000	12,240000	26,000000
1843	10,460000	12,800000	26,000000
1850	8,550000	5,660000	26,000000
1856	8,060000	6,690000	26,000000
1863	12,760000	12,760000	26,000000
1870	15,020000	14,650000	26,000000
1876	15,620000	11,820000	26,000000
1884	11,350000	7,460000	26,000000
1891	6,040000	7,060000	26,000000
1897	4,470000	8,440000	26,000000
1904	9,750000	14,070000	26,000000
1911	14,950000	13,280000	26,000000
1917	12,310000	10,280000	26,000000
1925	12,140000	8,470000	26,000000
1932	3,180000	4,250000	26,000000
1938	6,710000	10,870000	26,000000
1945	11,040000	12,810000	26,000000
1951	13,710000	14,560000	26,000000
1958	11,510000	9,220000	26,000000
1966	4,220000	4,380000	26,000000
1972	6,850000	5,820000	26,000000
1979	5,890000	11,180000	26,000000
1986	13,820000	16,250000	26,000000
1992	14,000000	11,680000	26,000000
1999	10,820000	9,460000	26,000000
2007	4,970000	4,750000	26,000000
2013	8,250000	5,780000	26,000000
2020	11,150000	11,460000	26,000000
2027	16,900000	14,980000	26,000000
2033	15,110000	9,750000	26,000000
2040	9,250000	8,640000	26,000000
2046	2,960000	6,570000	26,000000
2054	5,740000	11,790000	26,000000
2061	13,430000	13,690000	26,000000
2067	14,490000	14,700000	26,000000
2074	11,320000	12,660000	26,000000
2081	7,500000	5,290000	26,000000
2087	5,070000	5,830000	26,000000
2095	9,520000	12,220000	26,000000
2102	12,270000	16,580000	26,000000
2108	12,230000	13,790000	26,000000
2115	7,550000	6,450000	26,000000
2122	5,780000	5,600000	26,000000
2128	4,710000	7,600000	26,000000
2136	9,900000	13,730000	26,000000
2143	13,840000	13,500000	26,000000
2149	11,480000	10,360000	26,000000
2156	5,990000	7,320000	26,000000
2162	4,500000	3,960000	26,000000
2169	4,650000	10,710000	26,000000
2177	14,400000	12,680000	26,000000
2183	15,460000	12,290000	26,000000
2190	13,670000	9,390000	26,000000
2197	8,410000	5,180000	26,000000
2203	4,940000	6,290000	26,000000
2210	7,130000	11,110000	26,000000
2217	13,350000	15,950000	26,000000
2224	16,760000	11,170000	26,000000
2231	10,780000	3,430000	26,000000
2238	4,530000	4,520000	26,000000
2244	5,830000	7,630000	26,000000
2251	11,230000	14,240000	26,000000
2258	15,700000	12,930000	26,000000
2265	13,550000	8,980000	26,000000
2272	8,760000	6,310000	26,000000
2279	3,440000	4,130000	26,000000
2285	6,820000	12,490000	26,000000
2292	13,490000	12,970000	26,000000
2298	14,810000	11,100000	26,000000
2306	15,940000	5,020000	26,000000
2313	7,890000	6,270000	26,000000
2319	5,490000	7,460000	26,000000
2326	10,520000	12,240000	26,000000
2333	12,680000	14,490000	26,000000
2339	13,840000	9,510000	26,000000
2347	9,540000	2,630000	26,000000
2354	5,840000	5,440000	26,000000
2360	7,090000	9,470000	26,000000
2367	13,230000	15,710000	26,000000
2374	16,600000	13,160000	26,000000
2380	17,100000	8,780000	26,000000
2387	8,010000	5,400000	26,000000
2394	7,030000	6,460000	26,000000
2401	7,420000	12,270000	26,000000
2408	13,820000	14,620000	26,000000
2414	14,700000	12,670000	26,000000
2421	13,540000	5,850000	26,000000
2428	7,990000	5,880000	26,000000
2435	7,920000	7,970000	26,000000
2442	11,360000	13,010000	26,000000
2449	15,190000	12,630000	26,000000
2455	15,550000	12,380000	26,000000
2462	6,180000	5,420000	26,000000
2469	2,100000	6,930000	26,000000
2476	3,800000	9,350000	26,000000
2483	10,410000	14,080000	26,000000
2489	17,830000	14,150000	26,000000
2496	12,960000	9,370000	26,000000
2503	9,280000	6,330000	26,000000
2509	6,140000	7,120000	26,000000
2516	6,690000	12,020000	26,000000
2524	13,980000	16,270000	26,000000
2530	13,130000	10,570000	26,000000
2537	7,260000	8,550000	26,000000
2544	2,880000	5,250000	26,000000
2550	4,170000	8,260000	26,000000
2557	9,000000	14,160000	26,000000
2564	14,180000	15,400000	26,000000
2571	11,490000	11,920000	26,000000
2578	8,870000	6,360000	26,000000
2584	7,810000	5,900000	26,000000
2591	7,860000	9,500000	26,000000
2598	13,070000	15,220000	26,000000
2605	15,700000	12,520000	26,000000
2612	14,390000	5,090000	26,000000
2619	8,370000	3,240000	26,000000
2625	6,020000	5,430000	26,000000
2632	8,720000	11,480000	26,000000
2639	14,940000	15,860000	26,000000
2646	14,430000	11,760000	26,000000
2653	5,920000	8,210000	26,000000
2660	1,490000	3,090000	26,000000
2666	2,880000	7,900000	26,000000
2673	11,300000	12,780000	26,000000
2679	14,220000	13,130000	26,000000
2686	8,460000	11,230000	26,000000
2694	5,280000	6,180000	26,000000
2700	4,530000	5,080000	26,000000
2707	9,150000	13,550000	26,000000
2714	12,840000	15,210000	26,000000
2720	12,830000	13,640000	26,000000
2727	7,200000	6,230000	26,000000
2735	3,470000	4,150000	26,000000
2741	7,230000	7,720000	26,000000
2748	9,910000	13,720000	26,000000
2754	13,130000	16,060000	26,000000
2761	12,000000	8,260000	26,000000
2768	6,250000	5,090000	26,000000
2775	6,950000	4,020000	26,000000
2782	9,120000	10,600000	26,000000
2789	13,300000	13,390000	26,000000
2795	14,060000	13,830000	26,000000
2802	8,420000	7,190000	26,000000
2809	6,250000	7,710000	26,000000
2816	2,810000	7,180000	26,000000
2823	10,520000	14,210000	26,000000
2830	13,490000	14,410000	26,000000
2836	13,640000	12,780000	26,000000
2843	10,040000	6,630000	26,000000
2849	6,260000	5,640000	26,000000
2856	9,510000	11,260000	26,000000
2864	13,680000	13,990000	26,000000
2870	13,650000	14,570000	26,000000
2877	9,250000	8,420000	26,000000
2884	5,290000	4,080000	26,000000
2890	5,670000	4,170000	26,000000
2897	8,090000	11,190000	26,000000
2905	13,990000	15,970000	26,000000
2911	13,000000	12,640000	26,000000
2918	9,760000	5,050000	26,000000
2925	6,270000	6,020000	26,000000
2931	8,140000	10,010000	26,000000
2938	11,700000	14,840000	26,000000
2945	14,920000	15,430000	26,000000
2952	11,400000	9,050000	26,000000
2959	8,010000	6,300000	26,000000
2965	5,270000	5,720000	26,000000
2972	6,280000	12,720000	26,000000
2979	15,250000	16,120000	26,000000
2985	12,260000	10,850000	26,000000
2993	7,680000	6,920000	26,000000
3000	3,660000	3,220000	26,000000
3006	4,430000	9,930000	26,000000
3013	10,860000	13,040000	26,000000
3020	16,560000	14,440000	26,000000
3026	12,420000	9,380000	26,000000
3034	8,730000	6,300000	26,000000
3040	4,250000	5,220000	26,250000
3047	7,740000	9,820000	26,250000
3054	12,290000	14,420000	26,250000
3060	13,770000	14,150000	26,250000
3067	9,750000	6,630000	26,250000
3075	4,680000	7,450000	26,250000
3081	5,530000	7,550000	26,250000
3088	10,230000	13,970000	26,250000
3095	16,080000	13,650000	26,250000
3101	13,710000	10,620000	26,250000
3108	6,950000	7,310000	26,250000
3115	7,390000	5,690000	26,250000
3122	9,010000	9,460000	26,250000
3129	13,270000	13,290000	26,250000
3135	14,230000	14,090000	26,250000
3142	7,330000	7,780000	26,250000
3149	2,460000	5,250000	26,250000
3155	4,440000	7,260000	26,250000
3163	10,580000	14,530000	26,250000
3169	16,780000	12,950000	26,250000
3176	12,550000	10,730000	26,250000
3183	9,060000	4,960000	26,250000
3189	2,370000	4,020000	26,250000
3196	6,990000	9,010000	26,250000
3204	13,230000	15,420000	26,250000
3210	12,600000	13,160000	26,250000
3217	9,600000	8,610000	26,250000
3224	4,080000	3,300000	26,250000
3230	4,620000	5,960000	26,250000
3237	8,980000	12,660000	26,250000
3244	14,880000	14,740000	26,250000
3251	14,290000	8,850000	26,250000
3258	11,330000	4,260000	26,250000
3264	1,920000	7,150000	26,250000
3271	7,770000	9,850000	26,250000
3278	12,210000	13,510000	26,250000
3284	15,590000	14,050000	26,250000
3292	9,230000	5,580000	26,250000
3299	6,610000	5,750000	26,250000
3305	7,200000	6,360000	26,250000
3312	11,610000	12,540000	26,250000
3318	15,130000	13,270000	26,250000
3325	12,960000	12,800000	26,250000
3333	6,570000	7,190000	26,250000
3339	3,330000	8,670000	26,250000
3346	9,250000	8,230000	26,250000
3353	12,500000	13,360000	26,250000
3359	13,420000	15,300000	26,250000
3366	10,080000	9,680000	26,250000
3374	8,400000	4,110000	26,250000
3380	7,310000	3,610000	26,250000
3387	9,030000	16,810000	26,250000
3393	13,360000	14,180000	26,250000
3400	11,580000	12,650000	26,250000
3407	7,780000	6,170000	26,250000
3414	5,590000	6,460000	26,250000
3421	9,140000	7,320000	26,250000
3428	10,750000	13,370000	26,250000
3434	13,320000	13,160000	26,250000
3441	8,150000	8,710000	26,250000
3448	3,630000	4,760000	26,250000
3454	2,970000	8,990000	26,250000
3462	11,150000	13,140000	26,250000
3468	16,250000	16,790000	26,250000
3475	13,600000	10,360000	26,250000
3482	10,030000	5,770000	26,250000
3488	7,320000	3,520000	26,250000
3495	10,550000	8,580000	26,250000
3503	13,200000	14,090000	26,250000
3509	15,580000	14,760000	26,250000
3516	9,020000	9,640000	26,250000
3523	5,500000	6,570000	26,250000
3529	5,220000	5,320000	26,250000
3536	9,640000	12,470000	26,250000
3544	15,840000	14,240000	26,250000
3550	12,220000	11,250000	26,250000
3557	5,600000	6,340000	26,250000
3563	4,720000	4,400000	26,250000
3570	7,190000	9,480000	26,250000
3577	13,750000	15,760000	26,250000
3584	14,250000	12,950000	26,250000
3591	11,870000	9,250000	26,250000
3598	8,540000	5,730000	26,250000
3604	4,700000	3,780000	26,250000
3611	9,970000	14,000000	26,250000
3618	13,910000	13,250000	26,250000
3624	12,260000	12,740000	26,250000
3632	6,070000	4,820000	26,250000
3638	3,510000	7,210000	26,250000
3645	9,470000	9,670000	26,250000
3652	12,820000	15,350000	26,250000
3658	14,390000	14,280000	26,250000
3665	11,290000	9,190000	26,250000
3673	4,610000	1,610000	26,250000
3679	3,640000	6,550000	26,250000
3686	9,590000	11,240000	26,250000
3693	15,760000	14,340000	26,250000
3699	13,530000	10,100000	26,250000
3706	7,060000	6,930000	26,250000
3713	2,000000	7,540000	26,250000
3720	5,930000	8,250000	26,250000
3727	9,210000	14,590000	26,250000
3733	14,360000	15,420000	26,250000
3740	11,550000	9,210000	26,250000
3747	5,220000	4,270000	26,250000
3753	6,260000	5,150000	26,250000
3761	9,220000	11,480000	26,250000
3767	13,710000	14,060000	26,250000
3774	12,220000	13,170000	26,250000
3781	6,880000	5,300000	26,250000
3787	6,180000	4,710000	26,250000
3794	9,290000	10,780000	26,250000
3802	12,300000	14,260000	26,250000
3808	14,460000	12,620000	26,250000
3815	10,020000	9,450000	26,250000
3822	5,160000	4,360000	26,250000
3828	7,380000	7,320000	26,250000
3835	10,680000	11,430000	26,250000
3843	13,790000	14,650000	26,250000
3849	13,830000	13,240000	26,250000
3856	9,030000	5,130000	26,250000
3863	4,920000	7,400000	26,250000
3869	9,420000	8,660000	26,250000
3876	14,230000	15,760000	26,250000
3883	13,900000	14,010000	26,250000
3890	12,870000	9,100000	26,250000
3897	7,460000	6,800000	26,250000
3903	6,350000	7,720000	26,250000
3910	7,880000	11,750000	26,250000
3917	15,340000	13,030000	26,250000
3923	13,450000	10,160000	26,250000
3931	8,750000	5,480000	26,250000
3937	7,160000	6,730000	26,250000
3944	8,380000	8,180000	26,250000
3951	13,800000	15,220000	26,250000
3957	14,980000	14,930000	26,250000
3964	9,720000	8,070000	26,250000
3972	5,040000	6,370000	26,250000
3978	4,120000	3,120000	26,250000
3985	7,670000	13,260000	26,250000
3992	13,610000	13,350000	26,250000
3998	13,190000	13,620000	26,250000
4005	8,440000	7,180000	26,250000
4012	6,990000	8,200000	26,250000
4019	7,680000	9,840000	26,250000
4026	13,750000	16,660000	26,250000
4032	15,360000	14,480000	26,250000
4039	10,110000	9,860000	26,250000
4046	7,180000	3,320000	27,000000
4052	2,860000	6,960000	27,000000
4060	9,550000	11,680000	27,000000
4067	13,970000	13,470000	27,000000
4073	12,110000	10,080000	27,000000
4080	8,750000	8,260000	27,000000
4087	5,150000	7,320000	27,000000
4093	6,530000	9,660000	27,000000
4101	10,700000	13,430000	27,000000
4107	16,440000	12,860000	27,000000
4114	11,180000	9,540000	27,000000
4121	6,980000	5,440000	27,000000
4127	4,340000	6,490000	27,000000
4134	7,750000	9,900000	27,000000
4142	12,460000	16,100000	27,000000
4148	15,050000	13,010000	27,000000
4155	8,540000	5,420000	27,000000
4162	5,750000	6,360000	27,000000
4168	7,170000	8,230000	27,000000
4175	10,570000	14,250000	27,000000
4182	15,180000	12,600000	27,000000
4189	10,360000	8,850000	27,000000
4196	8,640000	7,540000	27,000000
4202	5,060000	5,800000	27,000000
4209	10,310000	12,570000	27,000000
4216	16,210000	15,410000	27,000000
4222	14,040000	13,000000	27,000000
4230	9,980000	4,340000	27,000000
4237	1,610000	6,190000	27,000000
4243	7,530000	6,250000	27,000000
4250	9,680000	16,890000	27,000000
4256	14,340000	13,780000	27,000000
4263	12,920000	10,110000	27,000000
4271	10,600000	1,920000	27,000000
4277	4,790000	7,770000	27,000000
4284	9,440000	10,410000	27,000000
4291	15,500000	13,950000	27,000000
4297	12,220000	12,360000	27,000000
4304	9,070000	5,300000	27,000000
4312	3,910000	5,910000	27,000000
4318	8,810000	6,530000	27,000000
4325	10,270000	13,510000	27,000000
4332	15,130000	14,090000	27,000000
4338	10,780000	8,610000	27,000000
4345	5,220000	6,440000	27,000000
4352	6,010000	5,720000	27,000000
4359	8,920000	11,470000	27,000000
4366	13,780000	15,660000	27,000000
4372	13,350000	11,720000	27,000000
4379	8,890000	4,740000	27,000000
4386	3,430000	4,310000	27,000000
4392	6,740000	7,860000	27,000000
4400	11,270000	15,010000	27,000000
4407	14,220000	14,020000	27,000000
4413	11,500000	10,600000	27,000000
4420	10,060000	4,540000	27,000000
4427	4,730000	6,320000	27,000000
4433	8,400000	11,550000	27,000000
4441	15,090000	14,900000	27,000000
4447	11,270000	12,420000	27,000000
4454	9,550000	7,120000	27,000000
4461	5,880000	5,030000	27,000000
4467	5,930000	8,340000	27,000000
4474	13,360000	13,990000	27,000000
4482	11,720000	13,900000	27,000000
4488	12,640000	10,370000	27,000000
4495	8,680000	3,580000	27,000000
4502	5,480000	7,170000	27,000000
4508	8,370000	10,350000	27,000000
4515	11,990000	16,000000	27,000000
4523	14,560000	12,150000	27,000000
4529	9,670000	7,130000	27,000000
4536	6,570000	4,470000	27,000000
4542	7,680000	9,240000	27,000000
4549	9,180000	13,200000	27,000000
4556	14,270000	13,030000	27,000000
4562	10,930000	7,840000	27,000000
4570	6,740000	5,280000	27,000000
4577	7,260000	5,040000	27,000000
4583	9,960000	11,540000	27,000000
4590	14,530000	13,770000	27,000000
4597	15,620000	12,110000	27,000000
4603	6,510000	7,820000	27,000000
4611	5,220000	5,440000	27,000000
4617	4,950000	7,020000	27,000000
4624	11,140000	15,790000	27,000000
4631	14,760000	13,300000	27,000000
4637	11,370000	9,130000	27,000000
4644	7,260000	3,530000	27,000000
4652	6,570000	8,290000	27,000000
4658	8,710000	12,850000	27,000000
4665	13,800000	16,030000	27,000000
4672	14,180000	11,740000	27,000000
4678	9,510000	6,480000	27,000000
4685	5,970000	5,900000	27,000000
4691	5,280000	9,300000	27,000000
4699	12,050000	13,660000	27,000000
4706	16,570000	15,450000	27,000000
4712	11,630000	10,690000	27,000000
4719	4,970000	6,350000	27,000000
4726	4,540000	6,390000	27,000000
4732	6,670000	9,410000	27,000000
4740	14,450000	17,260000	27,000000
4747	14,400000	11,270000	27,000000
4753	10,510000	7,180000	27,000000
4760	3,340000	5,290000	27,000000
4766	5,710000	9,400000	27,000000
4773	10,810000	14,240000	27,000000
4781	18,090000	15,800000	27,000000
4787	15,170000	8,500000	27,000000
4794	7,660000	4,550000	27,000000
4801	4,070000	5,560000	27,000000
4807	5,280000	11,110000	27,000000
4814	13,490000	13,560000	27,000000
4822	13,040000	12,190000	27,000000
4828	8,080000	7,070000	27,000000
4835	4,760000	7,580000	27,000000
4842	8,710000	7,530000	27,000000
4848	11,460000	15,840000	27,000000
4855	14,590000	13,290000	27,000000
4861	11,780000	11,020000	27,000000
4869	4,730000	4,440000	27,000000
4876	4,040000	5,400000	27,000000
4882	8,170000	12,870000	27,000000
4889	15,800000	15,280000	27,000000
4896	15,040000	12,410000	27,000000
4902	13,380000	5,560000	27,000000
4910	4,630000	4,720000	27,000000
4917	4,650000	9,020000	27,000000
4923	10,350000	12,600000	27,000000
4930	12,650000	14,670000	27,000000
4937	13,260000	9,660000	27,000000
4943	4,960000	7,330000	27,000000
4951	4,180000	8,180000	27,000000
4957	7,630000	12,570000	27,000000
4964	13,930000	15,630000	27,000000
4971	13,530000	13,650000	27,000000
4977	6,800000	8,270000	27,000000
4984	0,070000	3,720000	27,000000
4992	6,480000	8,240000	27,000000
4998	11,140000	13,950000	27,000000
5005	15,030000	15,310000	27,000000
5012	11,240000	10,670000	27,000000
5018	3,850000	5,980000	27,000000
5025	3,480000	3,850000	27,000000
5031	7,740000	10,570000	27,000000
5039	15,650000	15,560000	27,000000
5046	14,500000	11,440000	27,000000
5052	6,960000	5,870000	26,750000
5059	3,170000	3,910000	26,750000
5066	7,030000	8,120000	26,750000
5072	10,690000	14,080000	26,750000
5080	16,460000	13,590000	26,750000
5087	11,860000	10,700000	26,750000
5093	8,320000	5,720000	26,750000
5100	6,610000	7,120000	26,750000
5106	8,540000	12,450000	26,750000
5113	14,640000	14,510000	26,750000
5121	14,140000	9,970000	26,750000
5127	6,850000	6,090000	26,750000
5134	2,040000	5,910000	26,750000
5141	9,310000	9,660000	26,750000
5147	12,150000	14,330000	26,750000
5154	14,730000	15,410000	26,750000
5161	12,200000	9,480000	26,750000
5168	5,740000	5,180000	26,750000
5175	3,950000	6,350000	26,750000
5181	7,010000	11,850000	26,750000
5188	14,300000	14,560000	26,750000
5195	15,180000	13,850000	26,750000
5201	8,020000	5,060000	26,750000
5209	5,370000	8,190000	26,750000
5216	6,460000	6,690000	26,750000
5222	12,980000	13,290000	26,750000
5229	15,030000	13,910000	26,750000
5236	9,590000	10,070000	26,750000
5242	5,630000	5,590000	26,750000
5250	5,850000	3,760000	26,750000
5257	11,760000	11,890000	26,750000
5263	13,180000	14,420000	26,750000
5270	12,890000	11,570000	26,750000
5277	8,110000	5,050000	26,750000
5283	4,100000	4,430000	26,750000
